links,categories,context
https://service-public.bj/public/services/service/PS00891,Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi,"Rationalisation de la gestion des entreprises publiques et semi-publiques et la promotion des techniques modernes de gestion par le savoir et le savoir-faire
La formation des jeunes cadres du Ministère de la Justice, chargé de l’Inspection des Entreprises Publiques et semi-publiques en vue de l’assistance permanente aux entreprises ;
La formation des cadres des entreprises publiques et semi-publiques et des Ministères en vue de la mise en place en leur sein des services d’audit interne ;
Rendre opérationnels les services d’audit interne existants ;
Assurer le perfectionnement des cadres des entreprises en matière de gestion ;
Effectuer les travaux d’étude et de mise en place de nouveaux moyens de gestion (structures et/ou processus) dans les entreprises ;
Contribuer à l’amélioration de la connaissance en profondeur des entreprises et de leur mode de fonctionnement.
Qui peut faire la demande?
Toute personne interessée
Institution en charge du service:
Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi
Institution compétente:
Centre de Perfectionnement et d’Assistance en Gestion
Localisation, heures de service:
Rue 231 Zongo Ehuzu, sis derrière SOBEMAP 01 BP 1468 Recette Principale +229 21 31 42 80, Lundi au Vendredi -Matinée : 08h00mn-12h30mn -Soirée : 15h00mn-18h30mn"
https://service-public.bj/public/services/service/PS00355,Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi,"Accueil des chercheurs d’emploi
Dans toutes les Antennes départementales de l'ANPE, les Conseillers en Emploi reçoivent les jeunes qui sont à la recherche d'un emploi (emploi salarié ou indépendant). Ces derniers sont écoutés et de part cet echange avec les conseillers en emploi, chaque jeune en quête d'un emploi est orienté, coaché et pris en charge.~~~~
Qui peut faire la demande?
Tout jeune à la recherche d'un emploi (emploi salarié ou indépendant).
Institution en charge du service:
Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi
Institution compétente:
Agence Nationale Pour l’Emploi
Législation:
STATUT DE L'Agence Nationale Pour l'Emploi
Localisation, heures de service:
Direction générale Quartier Aidjedo, von Centre d’Accueil, Immeuble Saroukou Tel 21 31 86 79 / 21 31 86 80 directiongenerale@anpe.bj 10 BP 99 Cotonou
Antenne départementale du Littoral/Cotonou AÏDJEDO II, Carrefour dit «16 ampoules », Tél : 21 32 49 61 / 22 13 04 14 littoral@anpe.bj
Antenne départementale de l’Ouémé/Porto-Novo Place Bayol, Tél : 20 21 20 86, Oueme@anpe.bj
Antenne départementale du Zou/Bohicon Quartier HOUNDONHO, à côté de la Mairie, en face de pâtisserie Rose Rose Tél : 21 51 07 14, zou@anpe.bj
Antenne départementale du Mono/Lokossa Quartier AHOUAME, place Stade de Lokossa, Tél : 22 41 02 43, mono@anpe.bj
Antenne départementale du Borgou/Parakou Quartier ZONGO, Rue de l’ex boite de nuit « Le Diamant », Tél : 23 61 26 73 borgou@anpe.bj
Antenne départementale du l’Atacora/Natitingou Quartier KANTABORIFA, rue de l’Hôtel de la Montagne, Tél : 23 82 11 78 atacora@anpe.bj
Antenne départementale de l’Atlantique/Ouidah Quartier Tovè, Immeuble Radio Kpassè, Tél : 21 34 11 43 atlantique@anpe.bj
Antenne départementale de la Donga/Djougou Quartier Sassirou, ancien siège de la Radio Solidarité FM, Tél : 23 80 02 27 donga@anpe.bj
Antenne départementale de l’Alibori/Kandi RNIE Cotonou-Malanville, à côté de la Pharmacie Na Siara, Tél : 23 63 00 90 alibori@anpe.bj
Antenne départementale du Couffo/Azovè RNIE Cotonou-Azovè à côté de la SONEB, Tél s/c: 97 42 09 10 couffo@anpe.bj
Antenne départementale des Collines/Dassa Route de la Mairie de Dassa Zoumè, Tél : 22 53 01 04 collines@anpe.bj
Antenne départementale du Plateau/Pobè Rue face au Château d’eau, VONS de la SBEE, Pobè, Tél 20250080 plateau@anpe.bj, Lundi au Vendredi
-Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn"
https://service-public.bj/public/services/service/PS00353,Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi,"Appui à l'équipement des entreprises artisanales par l'entremise des SFD
Permet d'accroître la capacité de production des entreprises artisanales et de réduire la pénibilité des activités
Qui peut faire la demande?
Tous les artisans
Institution en charge du service:
Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi
Institution compétente:
Fonds de Développement de l’Artisanat
Législation:
La loi N°94-009 du 28 juillet 1994 portant création, organisation et fonctionnement des offices à caractères social, scientifique et culturel
Décret N°2017-387 du 04 août 2017 portant création, attributions, organisation et fonctionnement du Fonds de Développement de l'Artisanat
Localisation, heures de service:
Fonds de Développement de l’Artisanat – ZONGO EHUZU-COTONOU-Parcelle N°124563F, Rue N°5100, Porte N°37 Tél : 21 31 30 01 – 04BP1352Cotonou-www.fda.bj, lundi au vendredi Matinée : 08h00mn à 12h30 mn Soirée : 15h00mn à 18h30mn"
https://service-public.bj/public/services/service/PS00352,Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi,"Appui à la certification, la labellisation et la commercialisation des produits artisanaux
Permet de valoriser les produits de l'artisanat béninois
Qui peut faire la demande?
Tous les artisans
Institution en charge du service:
Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi
Institution compétente:
Fonds de Développement de l’Artisanat
Législation:
La loi N°94-009 du 28 juillet 1994 portant création, organisation et fonctionnement des offices à caractères social, scientifique et culturel
Décrret N°2017-387 du 04 août 2017 portant création, attributions organisation et fonctionnement du Fonds de Développement de l'Artisanat
Localisation, heures de service:
Fonds de Développement de l’Artisanat – ZONGO EHUZU-COTONOU-Parcelle N°124563F, Rue N°5100, Porte N°37 Tél : 21 31 30 01 – 04BP1352Cotonou-www.fda.bj, lundi au vendredi Matinée : 08h00mn à 12h30 mn Soirée : 15h00mn à 18h30mn en interne"
https://service-public.bj/public/services/service/PS00351,Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi,"Appui à la participation des artisans aux foires et salons nationaux et internationaux
Permet d'accompagner les entreprises artisanales aux différents foires et salons pour la promotion des oeuvres artisanales
Qui peut faire la demande?
Tous les artisans
Institution en charge du service:
Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi
Institution compétente:
Fonds de Développement de l’Artisanat
Législation:
La loi N°94-009 du 28 juillet 1994 portant création, organisation et fonctionnement des offices à caractères social, scientifique et culturel.
Le Décret N°2017-387 du 04 août 2017 portant création, attribution, organisation et fonctionnement du Fonds de Développement de l'Artisanat
Localisation, heures de service:
Fonds de Développement de l’Artisanat – ZONGO EHUZU-COTONOU-Parcelle N°124563F, Rue N°5100, Porte N°37 Tél : 21 31 30 01 – 04BP1352Cotonou-www.fda.bj, lundi au vendredi Matinée : 08h00mn à 12h30 mn Soirée : 15h00mn à 18h30mn"
https://service-public.bj/public/services/service/PS00897,Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi,"Attestation d'Identification de la MPME
l'Attestation d'Identification de la MPME
Qui peut faire la demande?
Entreprises
Institution en charge du service:
Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi
Institution compétente:
DSI MPME
Localisation, heures de service:
AGENCE DE DEVELOPPEMENT DES PETITES ET MOYENNES ENTREPRISES (ADPME) C/1184 IMMEUBLE ZOWEDO Cadjèhoun, à côté du Restaurant « Chez BIJOU ». 01 BP 8435 Cotonou Email : adpme@gouv.bj, Lundi au vendredi Matinée : 08 heures à 12 heures 30 minutes Soirée : 15 heures à 18 heures 30 minutes"
https://service-public.bj/public/services/service/PS00343,Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi,"Attestation de travail; Attestation provisoire de fin de mission; Attestation de fin de stage
L'attestation de travail est la preuve du service fait pendant une période donnée. Le document précise le nom, prénom le service et la durée
Durée estimée:
72 heures
Coût de service:
0 FCFA
Démarches pour l'usager:
Étape 1 : dépot de la demande; Étape 2 : instruction du DG pour satisfaire le demandeur; Étape 3 : vérification à la DRSE des informations relatives au demandeur ( son statut et son état de volontaire etc.......) Étape 4 : rédaction de l'attestation et sa signature
Qui peut faire la demande?
L'attestation est délivrée au personnel ou assimilés travaillant à l'Office ou dans ses démembrements
Institution en charge du service:
Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi
Institution compétente:
Office Béninois des Services de Volontariat des Jeunes
Législation:
code de travail au benin
Localisation, heures de service:
Siège au quartier Fifongou (Zongo), rue avant BOA Zongo en venant du carrefour Maro-militaire, lot 332, immeuble ESPACE ANTOU, 01 BP 6086 Cotonou, Tél : 21314973, Lundi au Vendredi -Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn Demande à adresser au DG;
Attestation de prise de service Certificat d’appartenance"
https://service-public.bj/public/services/service/PS00371,Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi,"Délivrance de la recommandation
La recommandation est un document qui appui les candidatures des volontaires pour un poste après le volontariat. Elle est délivrée après les investigations confirmant l’état et la bonne conduite du volontaire.
Qui peut faire la demande?
Ancien volontaire
Institution en charge du service:
Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi
Institution compétente:
Office Béninois des Services de Volontariat des Jeunes
Localisation, heures de service:
Siège au quartier Fifongou (Zongo), rue avant BOA Zongo en venant du carrefour Maro-militaire, lot 332, immeuble ESPACE ANTOU, 01 BP 6086 Cotonou, Tél : 21314973, Lundi au Vendredi -Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn"
https://service-public.bj/public/services/service/PS00360,Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi,"Encadrement des chercheurs d’emploi en « Technique de Recherche d’Emploi »
Dans la prise en charge des jeunes chercheurs d’emploi, les conseillers organisent à leur endroit des séances de renforcement de capacités pour booster leur capacité à rechercher efficacement l’emploi en vue de leur insertion rapide. Ses séances de renforcement de capacités sont appelées les « Techniques de Recherche d’Emploi ».
Qui peut faire la demande?
Les jeunes diplômés à la recherche d’un emploi, les chômeurs qui recherchent un nouvel emploi, ceux qui sont en emploi et qui recherchent un emploi meilleur.
Institution en charge du service:
Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi
Institution compétente:
Agence Nationale Pour l’Emploi
Législation:
STATUT DE L'Agence Nationale Pour l'Emploi
Localisation, heures de service:
Direction générale Quartier Aidjedo, von Centre d’Accueil, Immeuble Saroukou Tel 21 31 86 79 / 21 31 86 80 directiongenerale@anpe.bj 10 BP 99 Cotonou
Antenne départementale du Littoral/Cotonou AÏDJEDO II, Carrefour dit «16 ampoules », Tél : 21 32 49 61 / 22 13 04 14 littoral@anpe.bj
Antenne départementale de l’Ouémé/Porto-Novo Place Bayol, Tél : 20 21 20 86, Oueme@anpe.bj
Antenne départementale du Zou/Bohicon Quartier HOUNDONHO, à côté de la Mairie, en face de pâtisserie Rose Rose Tél : 21 51 07 14, zou@anpe.bj
Antenne départementale du Mono/Lokossa Quartier AHOUAME, place Stade de Lokossa, Tél : 22 41 02 43, mono@anpe.bj
Antenne départementale du Borgou/Parakou Quartier ZONGO, Rue de l’ex boite de nuit « Le Diamant », Tél : 23 61 26 73 borgou@anpe.bj
Antenne départementale du l’Atacora/Natitingou Quartier KANTABORIFA, rue de l’Hôtel de la Montagne, Tél : 23 82 11 78 atacora@anpe.bj
Antenne départementale de l’Atlantique/Ouidah Quartier Tovè, Immeuble Radio Kpassè, Tél : 21 34 11 43 atlantique@anpe.bj
Antenne départementale de la Donga/Djougou Quartier Sassirou, ancien siège de la Radio Solidarité FM, Tél : 23 80 02 27 donga@anpe.bj
Antenne départementale de l’Alibori/Kandi RNIE Cotonou-Malanville, à côté de la Pharmacie Na Siara, Tél : 23 63 00 90 alibori@anpe.bj
Antenne départementale du Couffo/Azovè RNIE Cotonou-Azovè à côté de la SONEB, Tél s/c: 97 42 09 10 couffo@anpe.bj
Antenne départementale des Collines/Dassa Route de la Mairie de Dassa Zoumè, Tél : 22 53 01 04 collines@anpe.bj
Antenne départementale du Plateau/Pobè Rue face au Château d’eau, VONS de la SBEE, Pobè, Tél 20250080 plateau@anpe.bj, Lundi au Vendredi
-Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn"
https://service-public.bj/public/services/service/PS00361,Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi,"Encadrement des chercheurs d’emploi en « Valorisation du Poste de Travail »
Lors des séances de renforcement de capacités en « Techniques de Recherche d’Emploi », les Conseillers en Emploi attirent l’attention des jeunes chercheurs d’emploi et mieux ceux qui sont en stage et ceux qui viennent d’obtenir un emploi sur les méthodes de travail à adopter et les comportements à avoir pour valoriser leur Poste de Travail. Toute chose qui leur évitera de perdre l’emploi.
Qui peut faire la demande?
Les jeunes diplômés qui sont en stage, les chômeurs qui recherchent un nouvel emploi et ceux qui viennent d’obtenir un emploi.
Institution en charge du service:
Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi
Institution compétente:
Agence Nationale Pour l’Emploi
Législation:
STATUT DE L'Agence Nationale Pour l'Emploi
Localisation, heures de service:
Direction générale Quartier Aidjedo, von Centre d’Accueil, Immeuble Saroukou Tel 21 31 86 79 / 21 31 86 80 directiongenerale@anpe.bj 10 BP 99 Cotonou
Antenne départementale du Littoral/Cotonou AÏDJEDO II, Carrefour dit «16 ampoules », Tél : 21 32 49 61 / 22 13 04 14 littoral@anpe.bj
Antenne départementale de l’Ouémé/Porto-Novo Place Bayol, Tél : 20 21 20 86, Oueme@anpe.bj
Antenne départementale du Zou/Bohicon Quartier HOUNDONHO, à côté de la Mairie, en face de pâtisserie Rose Rose Tél : 21 51 07 14, zou@anpe.bj
Antenne départementale du Mono/Lokossa Quartier AHOUAME, place Stade de Lokossa, Tél : 22 41 02 43, mono@anpe.bj
Antenne départementale du Borgou/Parakou Quartier ZONGO, Rue de l’ex boite de nuit « Le Diamant », Tél : 23 61 26 73 borgou@anpe.bj
Antenne départementale du l’Atacora/Natitingou Quartier KANTABORIFA, rue de l’Hôtel de la Montagne, Tél : 23 82 11 78 atacora@anpe.bj
Antenne départementale de l’Atlantique/Ouidah Quartier Tovè, Immeuble Radio Kpassè, Tél : 21 34 11 43 atlantique@anpe.bj
Antenne départementale de la Donga/Djougou Quartier Sassirou, ancien siège de la Radio Solidarité FM, Tél : 23 80 02 27 donga@anpe.bj
Antenne départementale de l’Alibori/Kandi RNIE Cotonou-Malanville, à côté de la Pharmacie Na Siara, Tél : 23 63 00 90 alibori@anpe.bj
Antenne départementale du Couffo/Azovè RNIE Cotonou-Azovè à côté de la SONEB, Tél s/c: 97 42 09 10 couffo@anpe.bj
Antenne départementale des Collines/Dassa Route de la Mairie de Dassa Zoumè, Tél : 22 53 01 04 collines@anpe.bj
Antenne départementale du Plateau/Pobè Rue face au Château d’eau, VONS de la SBEE, Pobè, Tél 20250080 plateau@anpe.bj, Lundi au Vendredi
-Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn"
https://service-public.bj/public/services/service/PS00362,Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi,"Initiation des chercheurs d’emploi à l’esprit entrepreneurial
Le chercheur d’emploi qui veut entreprendre est pris en charge par des Conseillers en Emploi dédiés à l’orientation pour l’entreprenariat. Ces jeunes entrepreneurs en devenir sont entretenus par les Conseillers sur leurs idées d’entreprises qui doivent être des idées innovantes. Ensuite les jeunes entrepreneurs sont accompagnés à travers le programme d’Appui à l’Emploi Indépendant, où ils suivent des formations en entrepreneuriat.
Qui peut faire la demande?
Les jeunes qui sont porteurs d’idées d’entreprises, les jeunes qui n’ont aucune idée d’entreprise mais qui souhaitent entreprendre (ils ne veulent pas d’un emploi salarié).
Institution en charge du service:
Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi
Institution compétente:
Agence Nationale Pour l’Emploi
Législation:
Statut de l'Agence Nationale Pour l'Emploi
Localisation, heures de service:
Direction générale Quartier Aidjedo, von Centre d’Accueil, Immeuble Saroukou Tel 21 31 86 79 / 21 31 86 80 directiongenerale@anpe.bj 10 BP 99 Cotonou
Antenne départementale du Littoral/Cotonou AÏDJEDO II, Carrefour dit «16 ampoules », Tél : 21 32 49 61 / 22 13 04 14 littoral@anpe.bj
Antenne départementale de l’Ouémé/Porto-Novo Place Bayol, Tél : 20 21 20 86, Oueme@anpe.bj
Antenne départementale du Zou/Bohicon Quartier HOUNDONHO, à côté de la Mairie, en face de pâtisserie Rose Rose Tél : 21 51 07 14, zou@anpe.bj
Antenne départementale du Mono/Lokossa Quartier AHOUAME, place Stade de Lokossa, Tél : 22 41 02 43, mono@anpe.bj
Antenne départementale du Borgou/Parakou Quartier ZONGO, Rue de l’ex boite de nuit « Le Diamant », Tél : 23 61 26 73 borgou@anpe.bj
Antenne départementale du l’Atacora/Natitingou Quartier KANTABORIFA, rue de l’Hôtel de la Montagne, Tél : 23 82 11 78 atacora@anpe.bj
Antenne départementale de l’Atlantique/Ouidah Quartier Tovè, Immeuble Radio Kpassè, Tél : 21 34 11 43 atlantique@anpe.bj
Antenne départementale de la Donga/Djougou Quartier Sassirou, ancien siège de la Radio Solidarité FM, Tél : 23 80 02 27 donga@anpe.bj
Antenne départementale de l’Alibori/Kandi RNIE Cotonou-Malanville, à côté de la Pharmacie Na Siara, Tél : 23 63 00 90 alibori@anpe.bj
Antenne départementale du Couffo/Azovè RNIE Cotonou-Azovè à côté de la SONEB, Tél s/c: 97 42 09 10 couffo@anpe.bj
Antenne départementale des Collines/Dassa Route de la Mairie de Dassa Zoumè, Tél : 22 53 01 04 collines@anpe.bj
Antenne départementale du Plateau/Pobè Rue face au Château d’eau, VONS de la SBEE, Pobè, Tél 20250080 plateau@anpe.bj, Lundi au Vendredi
-Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn"
https://service-public.bj/public/services/service/PS00354,Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi,"Inscription des chercheurs d’emploi en ligne
Inscription des chercheurs d'emploi sur une plateforme dédiée
Qui peut faire la demande?
Les demandeurs d'emplois
Institution en charge du service:
Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi
Institution compétente:
Agence Nationale Pour l’Emploi
Législation:
STATUT DE L'Agence Nationale Pour l'Emploi
Localisation, heures de service:
Direction générale Quartier Aidjedo, von Centre d’Accueil, Immeuble Saroukou Tel 21 31 86 79 / 21 31 86 80 directiongenerale@anpe.bj 10 BP 99 Cotonou
Antenne départementale du Littoral/Cotonou AÏDJEDO II, Carrefour dit «16 ampoules », Tél : 21 32 49 61 / 22 13 04 14 littoral@anpe.bj
Antenne départementale de l’Ouémé/Porto-Novo Place Bayol, Tél : 20 21 20 86, Oueme@anpe.bj
Antenne départementale du Zou/Bohicon Quartier HOUNDONHO, à côté de la Mairie, en face de pâtisserie Rose Rose Tél : 21 51 07 14, zou@anpe.bj
Antenne départementale du Mono/Lokossa Quartier AHOUAME, place Stade de Lokossa, Tél : 22 41 02 43, mono@anpe.bj
Antenne départementale du Borgou/Parakou Quartier ZONGO, Rue de l’ex boite de nuit « Le Diamant », Tél : 23 61 26 73 borgou@anpe.bj
Antenne départementale du l’Atacora/Natitingou Quartier KANTABORIFA, rue de l’Hôtel de la Montagne, Tél : 23 82 11 78 atacora@anpe.bj
Antenne départementale de l’Atlantique/Ouidah Quartier Tovè, Immeuble Radio Kpassè, Tél : 21 34 11 43 atlantique@anpe.bj
Antenne départementale de la Donga/Djougou Quartier Sassirou, ancien siège de la Radio Solidarité FM, Tél : 23 80 02 27 donga@anpe.bj
Antenne départementale de l’Alibori/Kandi RNIE Cotonou-Malanville, à côté de la Pharmacie Na Siara, Tél : 23 63 00 90 alibori@anpe.bj
Antenne départementale du Couffo/Azovè RNIE Cotonou-Azovè à côté de la SONEB, Tél s/c: 97 42 09 10 couffo@anpe.bj
Antenne départementale des Collines/Dassa Route de la Mairie de Dassa Zoumè, Tél : 22 53 01 04 collines@anpe.bj
Antenne départementale du Plateau/Pobè Rue face au Château d’eau, VONS de la SBEE, Pobè, Tél 20250080 plateau@anpe.bj, Lundi au Vendredi
-Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn"
https://service-public.bj/public/services/service/PS00364,Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi,"Insertion des chercheurs d’emploi dans différentes entreprises
Après avoir reçu les offres d’emploi des entreprises, les Conseillers en Emploi traitent ces offres et font les mises relations. A la suite des mises en relations, seuls les chercheurs d’emploi qui sont retenus par les employeurs sont insérés dans ces différentes entreprises.
Qui peut faire la demande?
Les entreprises, les employeurs, les chercheurs d’emploi.
Institution en charge du service:
Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi
Institution compétente:
Agence Nationale Pour l’Emploi
Législation:
STATUT DE L'Agence Nationale Pour l'Emploi
Localisation, heures de service:
Direction générale Quartier Aidjedo, von Centre d’Accueil, Immeuble Saroukou Tel 21 31 86 79 / 21 31 86 80 directiongenerale@anpe.bj 10 BP 99 Cotonou
Antenne départementale du Littoral/Cotonou AÏDJEDO II, Carrefour dit «16 ampoules », Tél : 21 32 49 61 / 22 13 04 14 littoral@anpe.bj
Antenne départementale de l’Ouémé/Porto-Novo Place Bayol, Tél : 20 21 20 86, Oueme@anpe.bj
Antenne départementale du Zou/Bohicon Quartier HOUNDONHO, à côté de la Mairie, en face de pâtisserie Rose Rose Tél : 21 51 07 14, zou@anpe.bj
Antenne départementale du Mono/Lokossa Quartier AHOUAME, place Stade de Lokossa, Tél : 22 41 02 43, mono@anpe.bj
Antenne départementale du Borgou/Parakou Quartier ZONGO, Rue de l’ex boite de nuit « Le Diamant », Tél : 23 61 26 73 borgou@anpe.bj
Antenne départementale du l’Atacora/Natitingou Quartier KANTABORIFA, rue de l’Hôtel de la Montagne, Tél : 23 82 11 78 atacora@anpe.bj
Antenne départementale de l’Atlantique/Ouidah Quartier Tovè, Immeuble Radio Kpassè, Tél : 21 34 11 43 atlantique@anpe.bj
Antenne départementale de la Donga/Djougou Quartier Sassirou, ancien siège de la Radio Solidarité FM, Tél : 23 80 02 27 donga@anpe.bj
Antenne départementale de l’Alibori/Kandi RNIE Cotonou-Malanville, à côté de la Pharmacie Na Siara, Tél : 23 63 00 90 alibori@anpe.bj
Antenne départementale du Couffo/Azovè RNIE Cotonou-Azovè à côté de la SONEB, Tél s/c: 97 42 09 10 couffo@anpe.bj
Antenne départementale des Collines/Dassa Route de la Mairie de Dassa Zoumè, Tél : 22 53 01 04 collines@anpe.bj
Antenne départementale du Plateau/Pobè Rue face au Château d’eau, VONS de la SBEE, Pobè, Tél 20250080 plateau@anpe.bj, Lundi au Vendredi
-Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn"
https://service-public.bj/public/services/service/PS00363,Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi,"Mise en relation des chercheurs d’emploi-employeurs
Les Conseillers en Emploi reçoivent les offres d’emploi des entreprises qui souhaitent recruter. Ces offrent d’emploi connaissent un traitement par lequel les Conseillers en Emploi sélectionnent les profils (les chercheurs d’emploi) qui répondent aux critères spécifiés par l’entreprises dans l’offre qu’il envoie. A la suite de cette mise en relation, l’employeur invite les chercheurs d’emploi sélectionnés et procède à son recrutement.
Qui peut faire la demande?
Les entreprises, les employeurs.
Institution en charge du service:
Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi
Institution compétente:
Agence Nationale Pour l’Emploi
Législation:
Statut de l'Agence Nationale Pour l'Emploi
Localisation, heures de service:
Direction générale Quartier Aidjedo, von Centre d’Accueil, Immeuble Saroukou Tel 21 31 86 79 / 21 31 86 80 directiongenerale@anpe.bj 10 BP 99 Cotonou
Antenne départementale du Littoral/Cotonou AÏDJEDO II, Carrefour dit «16 ampoules », Tél : 21 32 49 61 / 22 13 04 14 littoral@anpe.bj
Antenne départementale de l’Ouémé/Porto-Novo Place Bayol, Tél : 20 21 20 86, Oueme@anpe.bj
Antenne départementale du Zou/Bohicon Quartier HOUNDONHO, à côté de la Mairie, en face de pâtisserie Rose Rose Tél : 21 51 07 14, zou@anpe.bj
Antenne départementale du Mono/Lokossa Quartier AHOUAME, place Stade de Lokossa, Tél : 22 41 02 43, mono@anpe.bj
Antenne départementale du Borgou/Parakou Quartier ZONGO, Rue de l’ex boite de nuit « Le Diamant », Tél : 23 61 26 73 borgou@anpe.bj
Antenne départementale du l’Atacora/Natitingou Quartier KANTABORIFA, rue de l’Hôtel de la Montagne, Tél : 23 82 11 78 atacora@anpe.bj
Antenne départementale de l’Atlantique/Ouidah Quartier Tovè, Immeuble Radio Kpassè, Tél : 21 34 11 43 atlantique@anpe.bj
Antenne départementale de la Donga/Djougou Quartier Sassirou, ancien siège de la Radio Solidarité FM, Tél : 23 80 02 27 donga@anpe.bj
Antenne départementale de l’Alibori/Kandi RNIE Cotonou-Malanville, à côté de la Pharmacie Na Siara, Tél : 23 63 00 90 alibori@anpe.bj
Antenne départementale du Couffo/Azovè RNIE Cotonou-Azovè à côté de la SONEB, Tél s/c: 97 42 09 10 couffo@anpe.bj
Antenne départementale des Collines/Dassa Route de la Mairie de Dassa Zoumè, Tél : 22 53 01 04 collines@anpe.bj
Antenne départementale du Plateau/Pobè Rue face au Château d’eau, VONS de la SBEE, Pobè, Tél 20250080 plateau@anpe.bj, Lundi au Vendredi
-Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn"
https://service-public.bj/public/services/service/PS00358,Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi,"Mise en relation les chercheurs d’emploi
Nous mettons en relation les chercheurs d'emploi avec les employeurs suivant les profils recherché par l'employeur
Qui peut faire la demande?
Les chercheurs d'emploi
Institution en charge du service:
Ministère des Petites et Moyennes Entreprises et de la Promotion de l'Emploi
Institution compétente:
Agence Nationale Pour l’Emploi
Législation:
STATUT DE L'Agence Nationale Pour l'Emploi
Localisation, heures de service:
Direction générale Quartier Aidjedo, von Centre d’Accueil, Immeuble Saroukou Tel 21 31 86 79 / 21 31 86 80 directiongenerale@anpe.bj 10 BP 99 Cotonou
Antenne départementale du Littoral/Cotonou AÏDJEDO II, Carrefour dit «16 ampoules », Tél : 21 32 49 61 / 22 13 04 14 littoral@anpe.bj
Antenne départementale de l’Ouémé/Porto-Novo Place Bayol, Tél : 20 21 20 86, Oueme@anpe.bj
Antenne départementale du Zou/Bohicon Quartier HOUNDONHO, à côté de la Mairie, en face de pâtisserie Rose Rose Tél : 21 51 07 14, zou@anpe.bj
Antenne départementale du Mono/Lokossa Quartier AHOUAME, place Stade de Lokossa, Tél : 22 41 02 43, mono@anpe.bj
Antenne départementale du Borgou/Parakou Quartier ZONGO, Rue de l’ex boite de nuit « Le Diamant », Tél : 23 61 26 73 borgou@anpe.bj
Antenne départementale du l’Atacora/Natitingou Quartier KANTABORIFA, rue de l’Hôtel de la Montagne, Tél : 23 82 11 78 atacora@anpe.bj
Antenne départementale de l’Atlantique/Ouidah Quartier Tovè, Immeuble Radio Kpassè, Tél : 21 34 11 43 atlantique@anpe.bj
Antenne départementale de la Donga/Djougou Quartier Sassirou, ancien siège de la Radio Solidarité FM, Tél : 23 80 02 27 donga@anpe.bj
Antenne départementale de l’Alibori/Kandi RNIE Cotonou-Malanville, à côté de la Pharmacie Na Siara, Tél : 23 63 00 90 alibori@anpe.bj
Antenne départementale du Couffo/Azovè RNIE Cotonou-Azovè à côté de la SONEB, Tél s/c: 97 42 09 10 couffo@anpe.bj
Antenne départementale des Collines/Dassa Route de la Mairie de Dassa Zoumè, Tél : 22 53 01 04 collines@anpe.bj
Antenne départementale du Plateau/Pobè Rue face au Château d’eau, VONS de la SBEE, Pobè, Tél 20250080 plateau@anpe.bj, Lundi au Vendredi
-Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn"
